index:1,title:Dogs,picture:MainPicture/dog.jpg
index:2,title:Cats,picture:MainPicture/cat.jpg
index:3,title:Parrots,picture:MainPicture/parrot.jpg

index:4,title:Rabbit,picture:MainPicture/rabbit.jpg

index:5,title:Lion,picture:MainPicture/lion.jpg

index:6,title:Tiger,picture:MainPicture/tiger.png
